Codigo;Descripci�n;"Cod SubRubro";SubRubro;"Cod Rubro";Rubro;"Cod Marca";Marca;"Cod Provedor";Proveedor;Temporada;"Fecha Alta";"Fecha Modificado";"Precio Costo";"Precio Venta";"Utilidad 1";"Utilidad 2";Cantidad;"Stock Min";Vencimiento;Reponer;imagenes
"Cod: 32460";"CAFETERA VID.EMBOLO FRANCES NEGRO 1000ML 23422-C 23722";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;19-02-2025;19-02-2025;8460;13,959.00;65;65;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_963.jpg
"Cod: 35433";"CAFETERA VID.ESTILO FRANCES T/NEGRA 800ML HUDSON 21538";10;REGALERIA;5;BAZAR;1;"Sin Especificar";9;"Torre &  Liva IMPORTADO";0;16-04-2025;16-04-2025;29880;49,300.00;65;65;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1162.jpg
"Cod: 4192";"CAGADOR 12V SURT COLORES-";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";0;;0;21-12-2016;21-06-2025;338;473.00;40;40;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3327";"CA�ON LANZA PAPELITOS";119;COTILLON;12;COTILLON;1;"Sin Especificar";0;;0;03-12-2015;01-08-2025;11;73.00;567;567;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7569";"CAJA  MADERA CON VINO +   COPA REGALO";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;12-09-2021;21-05-2024;17381;22,595.00;30;40;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_1109.jpg
"Cod: 7270";"CAJA ACRTULINA DESAY ";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2021;07-02-2025;7612;7,688.00;1;1;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1624622267_Screenshot_989.jpg
"Cod: 3693";"CAJA BORDADA 12535";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";0;;0;24-04-2016;01-08-2025;498;757.00;52;52;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 397";"CAJA CORAZON TRANSPARENTE X2 10559";20;CAJITAS;5;BAZAR;1;"Sin Especificar";;;0;19-10-2010;05-12-2017;185;274.00;48;48;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 28058";"CAJA MINILIBROS PARA COLOREAR 3658";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;15-09-2023;17-09-2025;585;1,170.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 27811";"CAJA ORG.L.NORDICA 23X19X15C MANIJA Y TRABAS 78713";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;18-08-2023;31-07-2025;3815;6,550.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2428.jpg
"Cod: 27813";"CAJA ORG.L.NORDICA 32X19X23C MANIJA Y TRABAS 78349";23;X-T;7;ACCESORIOS;1;"Sin Especificar";0;;0;18-08-2023;14-12-2023;5348;9,200.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2430.jpg
"Cod: 27814";"CAJA ORG.L.NORDICO 38X28X22C MANIJA Y TRABAS 34882";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;18-08-2023;28-12-2023;8695;14,950.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2431.jpg
"Cod: 3338";"CAJA PARA CARAMELOS X9";119;COTILLON;12;COTILLON;1;"Sin Especificar";0;;0;04-12-2015;01-08-2025;11;91.00;730;647;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/3338.JPG
"Cod: 2880";"CAJAS DE CARTAS DRAGON BALL Z";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;09-06-2015;05-12-2017;77;119.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6924";"CAJAS MADERA BOTELLA +4 ACC 71271";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;29-08-2020;12-03-2026;21315;35,170.00;65;30;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1598708498_Screenshot_500.jpg
"Cod: 7570";"CAJAS MADERA CON VIDRO PARA VINO/GIN";10;REGALERIA;5;BAZAR;1;"Sin Especificar";10;"Torre & Liva NACIONAL";0;12-09-2021;02-05-2025;6515;9,121.00;40;40;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1583";"CAJAS MARILYN X 10 UNID 32-303-03";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";;;0;02-05-2013;05-12-2017;3649;5,583.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6758";"CAJAS TONAL 2.5 OFICIO C/ ELASTICO";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";;;0;25-04-2020;17-03-2021;6805;8,234.00;21;21;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1587815891_Screenshot_164.jpg
"Cod: 6759";"CAJAS TONAL 4.5 OFICIO C/ ELASTICO";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";;;0;25-04-2020;17-03-2021;7078;8,564.00;21;21;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1587815870_Screenshot_164.jpg
"Cod: 1599";"CAJAS X 3 DE MIMBRE 33-134";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";;;0;05-05-2013;05-12-2017;950;1,814.00;91;91;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 1600";"CAJAS X 3 MIMBRE GRANDE 33-134-04";51;"ACC MODA-ACCESORIOS";7;ACCESORIOS;1;"Sin Especificar";;;0;05-05-2013;05-12-2017;1096;1,677.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1607";"CAJITA C/ ACC DE PELO 31-55-03";39;"PELO-ELASTICO SET";7;ACCESORIOS;1;"Sin Especificar";;;0;05-05-2013;05-12-2017;62;95.00;53;53;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4307";"CALCALADORA SOLAR 20*10.5 13425";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;30-01-2017;03-02-2025;4450;8,366.00;88;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 28793";"CALCOS TERMOS 5 CM";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;07-02-2024;09-04-2026;450;750.00;65;30;196;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/D_NQ_NP_716881-MLA73632606146_122023-O.jpg
"Cod: 19547";"CALCOS TERMOS 8 CM-";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;26-10-2022;09-04-2026;600;999.00;65;30;194;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2013.jpg
"Cod: 3004";"CALCULADORA  GRANDE  KK-1048";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2015;01-02-2025;2832;4,673.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 37973";"CALCULADORA 12 DIG CALCUMAX 515612";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2026;05-02-2026;5499;6,653.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_31.jpg
"Cod: 4358";"CALCULADORA 12 DIG KK83812";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;01-02-2017;01-02-2025;2454;4,614.00;88;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 37976";"CALCULADORA 12 DIGITOS 15X21CM 515601";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;2;05-02-2026;05-02-2026;4799;5,806.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_40.jpg
"Cod: 4357";"CALCULADORA 12 DIGITOS 83712";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;01-02-2017;03-02-2025;2024;3,805.00;88;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 37975";"CALCULADORA 12 DIGITOS CASIIO CT-512";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2026;05-02-2026;5849;7,077.29;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_35.jpg
"Cod: 32293";"CALCULADORA 12 DIGITOS CT-588";356;CALCULADORAS;9;LIBRERIA;1;"Sin Especificar";0;;0;04-02-2025;04-02-2025;8499;10,283.79;21;21;1;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-02-04 170452.png"
"Cod: 37977";"CALCULADORA 12 DIGITOS DEXIN DM-1200W";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2026;05-02-2026;9399;11,372.79;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_39.jpg
"Cod: 37974";"CALCULADORA 12 DIGITOS DEXIN KK-838B";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;05-02-2026;05-02-2026;8249;9,981.29;21;0;1;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_34.jpg
"Cod: 4834";"CALCULADORA 818";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";0;;0;07-09-2017;09-09-2025;511;976.00;91;72;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 20134";"CALCULADORA 837B";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;18-02-2023;01-12-2025;6273;10,799.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2228.jpg
"Cod: 20143";"CALCULADORA 8K3A";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;20-02-2023;02-12-2025;50285;86,490.00;72;72;0;0;0000-00-00;;"https://factupyme.com.ar/inventario/img/productos/3/Captura de pantalla 2025-09-05 095856.png"
"Cod: 2824";"CALCULADORA CIENTIFICA KENKO KK-89 MS";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;03-06-2015;05-12-2017;196;304.00;55;55;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3007";"CALCULADORA CIENTIFICA KK350MS 0082";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";;;0;16-06-2015;05-12-2017;1877;4,129.00;120;120;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6589";"CALCULADORA HL-815L";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;13-03-2020;24-04-2021;2132;3,667.00;72;72;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6590";"CALCULADORA KAJIB KA-837";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;13-03-2020;24-04-2021;4458;8,247.00;85;85;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1591199464_Screenshot_303.jpg
"Cod: 2825";"CALCULADORA KENKO";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;03-06-2015;05-12-2017;196;304.00;55;55;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3002";"CALCULADORA KENKO KK-100B";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2015;01-02-2025;1780;2,937.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3003";"CALCULADORA KENKO KK-6103";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2015;01-02-2025;2074;3,443.00;66;66;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3005";"CALCULADORA KENKO KK-6190";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2015;01-02-2025;1824;3,010.00;65;65;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3006";"CALCULADORA KENKO KK-836";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;16-06-2015;01-02-2025;2219;3,684.00;66;66;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6254";"CALCULADORA KK82MS CIENTIFICA 3273 ";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;14-06-2019;05-02-2026;6169;11,228.00;82;82;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_36.jpg
"Cod: 20125";"CALCULADORE KK8378";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;18-02-2023;25-04-2023;80438;138,353.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/Screenshot_2219.jpg
"Cod: 38499";"CALDO VERDURAS 140GRS MOLE";380;Yerba;122;Alimentos;1;"Sin Especificar";0;;0;16-03-2026;16-03-2026;2740.65;5,499.00;100;30;17;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 7102";"CALENDARIO 2021 MC 973";61;LIBRERIA;9;LIBRERIA;1;"Sin Especificar";0;;0;20-01-2021;22-11-2023;7627;13,118.00;72;72;0;0;;;https://factupyme.com.ar/inventario/img/productos/3/1611149737_Screenshot_695.jpg
"Cod: 5619";"CALGANTE CHOKER TATOO CON PERLA 421279-";27;COLLARES-LH;7;ACCESORIOS;1;"Sin Especificar";0;;0;16-04-2018;28-03-2026;84;214.00;155;155;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1523869118_421279.jpg
"Cod: 7443";"CALMA ARTERAPIA 2615";144;"EDITORIAL GUADAL S.A.";18;LIBROS;1;"Sin Especificar";0;;0;02-08-2021;01-02-2025;90;180.00;100;100;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1627910743_Screenshot_45.jpg
"Cod: 5036";"CALZA DAMA JASPEADA 1/6 1546.";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;27-11-2017;25-07-2018;1824;3,083.00;69;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/1513724618_20171207_112425.jpg
"Cod: 4973";"CALZA DAMA LISA ZUMBA.";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;04-11-2017;19-07-2021;1751;2,959.00;69;69;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/1513173780_4973.jpg
"Cod: 6812";"CALZA TERMICA DAMA SEAMLESS 003C-";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;22-05-2020;30-07-2025;4700;8,000.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1590163270_Screenshot_275.jpg
"Cod: 6815";"CALZA TERMICA HOMBRE SEAMLESS 014C-";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;22-05-2020;30-07-2025;5225;8,990.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1590163558_Screenshot_278.jpg
"Cod: 6814";"CALZA TERMICA INFANTIL SEAMLESS 002c-";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;22-05-2020;30-07-2025;4800;8,256.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1590163495_Screenshot_277.jpg
"Cod: 6804";"CAMA ELASTICA 2.4 M C/ ARM Y RED ";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;12-05-2020;13-07-2021;53418;69,443.00;30;30;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1589288532_Screenshot_256.jpg
"Cod: 1665";"CAMARA DIGITAL BENQ AE220 16MP";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;28-05-2013;05-12-2017;11693;16,487.00;41;41;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1474";"CAMARA DIGITAL PANASONIC DMC-S5";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;04-03-2013;05-12-2017;15605;23,095.00;48;48;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1475";"CAMARA DIGITAL SAMSUNG ST76";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;04-03-2013;05-12-2017;18324;27,120.00;48;48;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1666";"CAMARA DIGITAL SONY W620";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;28-05-2013;05-12-2017;19308;26,838.00;39;39;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 1476";"CAMARA DIGITAL SONY W630";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;04-03-2013;05-12-2017;21793;32,254.00;48;48;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3903";"CAMARA IP TP-LINK NC220";37;X-ELECTRONICA;8;ELECTRONICA;1;"Sin Especificar";;;0;29-08-2016;05-12-2017;12839;19,258.00;50;50;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4201";"CAMION BOMBERO A FRICCION 6806";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;21-12-2016;03-02-2025;182;344.00;89;70;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6252";"CAMION EN CAJA MILITARY EXERC 4330473";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;14-06-2019;13-07-2021;595;1,261.00;112;112;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1561124412_Screenshot_189.jpg
"Cod: 6245";"CAMION MOSQUITO BURB FRICCION 4231662";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;14-06-2019;13-07-2021;468;992.00;112;112;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1561125519_Screenshot_195.jpg
"Cod: 4433";"CAMION MUSICAL 018-07813";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;11-03-2017;23-04-2021;275;517.00;88;69;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3968";"CAMION PARA PINTAR 10422";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;16-09-2016;03-02-2025;64;97.00;52;52;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3859";"CAMION VOLCADOR EN RED MP102";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;03-07-2016;03-02-2025;128;220.00;72;72;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3813";"CAMION VOLVADOR GIGANTE NZ876";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;01-07-2016;03-02-2025;784;1,278.00;63;63;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6226";"CAMIONES VAILES X2 SD13264-";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;11-06-2019;13-07-2021;503;915.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560285321_Screenshot_124.jpg
"Cod: 6236";"CAMIONETA A FRICCION RUEDAS SD17386";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;11-06-2019;13-07-2021;654;1,386.00;112;112;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560283751_Screenshot_119.jpg
"Cod: 3892";"CAMIONETA EN BOLSA FRICCION SD10469";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;03-08-2016;03-02-2025;121;227.00;88;69;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3882";"CAMIONETA EN BURBUJA FRICCION";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;03-08-2016;03-02-2025;132;198.00;50;50;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6237";"CAMIONETA FULL R/C DEPORTIVO SD17404";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;11-06-2019;13-07-2021;2042;4,084.00;100;100;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560282920_Screenshot_114.jpg
"Cod: 1951";"CAMIONETA MOSTER";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";0;;0;07-12-2013;01-02-2025;59;83.00;40;40;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 4164";"CAMIONETA R/C 2 FUNC EN CAJA SD12054";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;16-12-2016;05-12-2017;640;1,203.00;88;69;0;10;;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 6306";"CAMIONETA X2 FRICCION CAJA SD15524-";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;29-06-2019;13-07-2021;475;1,007.00;112;112;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 6233";"CAMIONETA X2 FRICCION EN CAJA SD15524";7;"JUGUETERIA ECON";4;JUGUETERIA;1;"Sin Especificar";;;0;11-06-2019;13-07-2021;503;915.00;82;82;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1560283872_Screenshot_121.jpg
"Cod: 5775";"CAMISA HOMBRE RIVER-BOCA";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;09-07-2018;19-07-2021;1195;2,055.00;72;72;0;;;;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 7073";"CAMISA LISA BASIC LERO";59;TOALLAS;10;TEXTIL;1;"Sin Especificar";0;;0;06-01-2021;31-01-2025;6670;18,009.00;170;170;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 7118";"Camisas Fibrana LERO";59;TOALLAS;10;TEXTIL;1;"Sin Especificar";0;;0;23-01-2021;31-01-2025;6000;9,800.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5697";"CAMISETA ARG ADULTO ";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;06-05-2018;07-07-2021;6767;8,459.00;25;25;0;;;;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 5698";"CAMISETA ARG NIÑO -";129;ROPA;10;TEXTIL;1;"Sin Especificar";;;0;06-05-2018;13-07-2021;6767;8,459.00;25;25;0;;;;https://factupyme.com.ar/inventario/img/productos/3/1525876825_Screenshot_4.jpg
"Cod: 3365";"CAMISETA FUTBOL";96;BUFANDAS-HOMBRE;10;TEXTIL;1;"Sin Especificar";0;;0;18-12-2015;31-01-2025;4006;5,448.00;36;36;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/3365.JPG
"Cod: 7160";"CAMISETA TERMICA DAMA 003R";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;20-03-2021;13-04-2026;11065;19,032.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1616249712_Screenshot_789.jpg
"Cod: 6810";"CAMISETA TERMICA HOMBRE 014R-";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;22-05-2020;13-04-2026;12686;21,800.00;72;72;0;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1590163039_Screenshot_272.jpg
"Cod: 6811";"CAMISETA TERMICA INFANTIL 002R-";129;ROPA;10;TEXTIL;1;"Sin Especificar";0;;0;22-05-2020;28-01-2026;4800;13,900.00;200;50;53;0;0000-00-00;;https://factupyme.com.ar/inventario/img/productos/3/1590163159_Screenshot_271.jpg
"Cod: 3414";"CAMPANITA X 5 EN BLISTERS";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;02-03-2016;05-12-2017;401;618.00;54;54;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4514";"CAMPERA DE ALGODON BL-15789.";90;PAREOS;10;TEXTIL;1;"Sin Especificar";;;0;03-06-2017;25-07-2018;5550;9,380.00;69;52;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/4514.JPG
"Cod: 3689";"CAMPERA DE MANTA PU HOMBRE";5;CUERO;1;MARROQUINERIA;1;"Sin Especificar";;;0;24-04-2016;05-12-2017;1104;1,822.00;65;65;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 4513";"CAMPERA INFLABLE CON PELITO BL-8540";90;PAREOS;10;TEXTIL;1;"Sin Especificar";;;0;03-06-2017;10-05-2018;9778;15,840.00;62;46;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3688";"CAMPERAS MANTA PU DAMA";5;CUERO;1;MARROQUINERIA;1;"Sin Especificar";;;0;24-04-2016;05-12-2017;734;1,211.00;65;65;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2957";"CAMPERAS THE NORTH";8;JUGUETERIA;4;JUGUETERIA;1;"Sin Especificar";;;0;12-06-2015;05-12-2017;2987;4,421.00;48;48;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2654";"CAN CAN MULTIFILAMENTO 1002 T1 AL T4";117;MEDIAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;25-04-2015;31-07-2025;240;358.00;49;49;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 2655";"CAN CAN SEMI OPACO A 76 T1 T2 C/34";117;MEDIAS;7;ACCESORIOS;1;"Sin Especificar";0;;0;25-04-2015;11-02-2025;282;420.00;49;49;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/https://factupyme.com.ar/inventario/img/productos/product.png
"Cod: 3951";"CANASTA MIMBRE C/ TELA 2446";10;REGALERIA;5;BAZAR;1;"Sin Especificar";;;0;13-09-2016;05-12-2017;280;420.00;50;50;0;10;;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
"Cod: 3950";"CANASTA MIMBRE Y TELA";10;REGALERIA;5;BAZAR;1;"Sin Especificar";0;;0;13-09-2016;01-08-2025;323;484.00;50;50;0;10;0000-00-00;10;https://factupyme.com.ar/inventario/img/productos/3/product.png
